"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Pressure"	"Temperature"	"Pressure_Coefficient"	"Mach"	"Laminar_Viscosity"	"Skin_Friction_Coefficient"	"Heat_Flux"	"Y_Plus"	"Eddy_Viscosity"
921	7.831142980558236e-05	-1.353877241334238e-02	4.542766848708099e-01	6.678040626558839e-03	3.747523089499378e-03	1.182969500984723e-08	4.542766848708099e-01	0.000000000000000e+00	9.085533697416198e-01	2.966943649045300e-04	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.037942805375374e-17	
922	2.000850592316639e-05	-1.230830359469080e-02	4.518221387511183e-01	6.877880771428698e-03	8.186680559847103e-03	2.817133429629497e-08	4.518221387511183e-01	0.000000000000000e+00	9.036442775022366e-01	4.142725048038323e-04	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.935121158594840e-15	
923	-2.395352509750341e-05	-1.099053617582856e-02	4.486464815478496e-01	7.164790170269942e-03	1.633969480489616e-02	6.104508360135583e-08	4.486464815478496e-01	0.000000000000000e+00	8.972929630956993e-01	6.912634534431743e-04	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.277813841769872e-14	
924	-5.089386700990028e-05	-9.579531243776359e-03	4.446820398201027e-01	7.840386794070552e-03	3.016559212244290e-02	1.260476507390494e-07	4.446820398201027e-01	0.000000000000000e+00	8.893640796402054e-01	1.207587271068159e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.870544282947779e-13	
925	-5.834435336137238e-05	-8.068873470209932e-03	4.397867660641120e-01	9.346988785931794e-03	5.233073563570602e-02	2.500034539985224e-07	4.397867660641120e-01	0.000000000000000e+00	8.795735321282241e-01	2.059624218167162e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.252840252041892e-11	
926	-4.453653770817700e-05	-6.451529699741537e-03	4.338509690952742e-01	1.248964607355459e-02	8.600195021558867e-02	4.669563422323089e-07	4.338509690952742e-01	0.000000000000000e+00	8.677019381905484e-01	3.367069834437058e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.598834677414189e-10	
927	-8.485350660888263e-06	-4.719595240482275e-03	4.268604868834068e-01	1.854287902925381e-02	1.341282242617355e-01	7.952068982694062e-07	4.268604868834068e-01	0.000000000000000e+00	8.537209737668136e-01	5.246177082116738e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.425778603080905e-09	
928	4.961516775107630e-05	-2.863922460391664e-03	4.185863892818195e-01	2.897035337490020e-02	1.971842155327217e-01	1.202646542334907e-06	4.185863892818195e-01	0.000000000000000e+00	8.371727785636389e-01	7.721848189271799e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.894761833537324e-09	
929	1.278382800042558e-04	-8.735290161893464e-04	4.089912353726679e-01	4.461498991224962e-02	2.688509041713878e-01	1.593056196711303e-06	4.089912353726679e-01	0.000000000000000e+00	8.179824707453358e-01	1.055898736094768e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.545542687901255e-08	
930	2.217346652395556e-04	1.265263578071982e-03	3.981194125384040e-01	6.460493359072392e-02	3.356007135662173e-01	1.847998139564813e-06	3.981194125384040e-01	0.000000000000000e+00	7.962388250768080e-01	1.324147007335109e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.787531639019410e-08	
931	3.233427825251305e-04	3.570458156341130e-03	3.843945545851369e-01	8.759046663543289e-02	3.866162189226441e-01	1.920823700132788e-06	3.843945545851369e-01	0.000000000000000e+00	7.687891091702739e-01	1.535892801251375e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.701938822104369e-08	
932	4.202611851639691e-04	6.066555026977248e-03	3.700272394257291e-01	1.115991666878936e-01	4.156586655664978e-01	1.905517060569245e-06	3.700272394257291e-01	0.000000000000000e+00	7.400544788514583e-01	1.667490238504096e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.416910022884822e-08	
933	4.949484615122367e-04	8.787594650086021e-03	3.540167829247358e-01	1.389799571002072e-01	4.421207857816942e-01	2.111753330995545e-06	3.540167829247358e-01	0.000000000000000e+00	7.080335658494716e-01	1.795622112027884e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.059109680773472e-08	
934	5.239284967562263e-04	1.178190538166521e-02	3.360915785125085e-01	1.716123145335152e-01	4.690572352337802e-01	2.289481266453409e-06	3.360915785125085e-01	0.000000000000000e+00	6.721831570250171e-01	1.935160388430921e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.103988842510633e-07	
935	4.773696511837858e-04	1.511980235243835e-02	3.165404158138341e-01	2.094426298119153e-01	4.928845953365630e-01	2.395738952624469e-06	3.165404158138341e-01	0.000000000000000e+00	6.330808316276682e-01	2.074924998622411e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.317996108175997e-07	
936	3.206695880357997e-04	1.890542828642026e-02	2.953892033564251e-01	2.524816185174820e-01	5.135023586994050e-01	2.447545119483363e-06	2.953892033564251e-01	0.000000000000000e+00	5.907784067128502e-01	2.217032509341471e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.432686209843167e-07	
937	1.931297149423278e-05	2.329479890830761e-02	2.724757402631747e-01	3.010142309827719e-01	5.301999719684490e-01	2.474691187525409e-06	2.724757402631747e-01	0.000000000000000e+00	5.449514805263495e-01	2.362221540798244e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.494264578654922e-07	
938	-4.505085817579010e-04	2.851950138164595e-02	2.473510771119806e-01	3.553990844283607e-01	5.418954518204201e-01	2.492100375945721e-06	2.473510771119806e-01	0.000000000000000e+00	4.947021542239612e-01	2.510818294311517e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.534171711168628e-07	
939	-1.085254660063380e-03	3.490442225776957e-02	2.195144175116507e-01	4.155241985578910e-01	5.477987044329005e-01	2.498692444936620e-06	2.195144175116507e-01	0.000000000000000e+00	4.390288350233014e-01	2.663941303484440e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.549039635331505e-07	
940	-1.841569327437398e-03	4.286339584027892e-02	1.884839635160795e-01	4.807805025148623e-01	5.476841466495238e-01	2.501173190342254e-06	1.884839635160795e-01	0.000000000000000e+00	3.769679270321589e-01	2.823599433461176e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.555192237334860e-07	
941	-2.641348504431408e-03	5.287699639841354e-02	1.540303726134814e-01	5.500954139718252e-01	5.410385525776980e-01	2.501722834056568e-06	1.540303726134814e-01	0.000000000000000e+00	3.080607452269628e-01	2.989439560970578e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.556837445304396e-07	
942	-3.388852588591271e-03	6.548560721633093e-02	1.166413469618509e-01	6.215368190572658e-01	5.274359692964518e-01	2.500961710229015e-06	1.166413469618509e-01	0.000000000000000e+00	2.332826939237019e-01	3.158334760737030e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.555362563153772e-07	
943	-3.981719087343107e-03	8.131704704989604e-02	7.734292069097080e-02	6.926762788588199e-01	5.067619523035048e-01	2.499797942475577e-06	7.734292069097080e-02	0.000000000000000e+00	1.546858413819416e-01	3.325293518622190e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.552904187490904e-07	
944	-4.312666861963202e-03	1.011341951342234e-01	3.734846546749229e-02	7.612637524112678e-01	4.794249999896240e-01	2.498802233396478e-06	3.734846546749229e-02	0.000000000000000e+00	7.469693093498457e-02	3.485663944707204e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.550825751901099e-07	
945	-4.271246925037435e-03	1.258878493676486e-01	-1.836309997052474e-03	8.250629257026236e-01	4.462370910194862e-01	2.497950237989565e-06	-1.836309997052474e-03	0.000000000000000e+00	-3.672619994104947e-03	3.634273703414416e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.549076209548992e-07	
946	-3.753998279551710e-03	1.567758460666244e-01	-3.889974747964822e-02	8.826254081185929e-01	4.085266831838767e-01	2.497200687819100e-06	-3.889974747964822e-02	0.000000000000000e+00	-7.779949495929644e-02	3.768246680327299e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.547552915809640e-07	
947	-2.696502421553476e-03	1.953187100910366e-01	-7.280976562974247e-02	9.332942973203383e-01	3.678294506791046e-01	2.496650606565596e-06	-7.280976562974247e-02	0.000000000000000e+00	-1.456195312594849e-01	3.886721351596360e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.546441738629855e-07	
948	-1.156588363151023e-03	2.434753880110154e-01	-1.028650368240408e-01	9.771371549827493e-01	3.252469456926348e-01	2.496546107370110e-06	-1.028650368240408e-01	0.000000000000000e+00	-2.057300736480816e-01	3.990101906358318e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.546371838308498e-07	
949	4.512147316524523e-04	3.038394385891284e-01	-1.277883567812379e-01	1.013975233458646e+00	2.812229816474047e-01	2.497095854368025e-06	-1.277883567812379e-01	0.000000000000000e+00	-2.555767135624757e-01	4.076909597904796e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.547802750733141e-07	
950	6.697845989954848e-04	3.799492155266473e-01	-1.447755742285121e-01	1.041898737035802e+00	2.355237086562242e-01	2.500644906627340e-06	-1.447755742285121e-01	0.000000000000000e+00	-2.895511484570243e-01	4.138654806581436e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.556206014054023e-07	
951	-4.000326035226751e-03	4.765275074479270e-01	-1.519193063645773e-01	1.058940135258962e+00	1.891801178596180e-01	2.509476620064729e-06	-1.519193063645773e-01	0.000000000000000e+00	-3.038386127291546e-01	4.167785096115904e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.577520308702587e-07	
952	-1.838774736051837e-02	5.989995665506520e-01	-1.484769911166094e-01	1.066496983641605e+00	1.449427327614254e-01	2.519977817531888e-06	-1.484769911166094e-01	0.000000000000000e+00	-2.969539822332188e-01	4.170091196022066e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.603248527287464e-07	
953	-4.555322960284035e-02	7.534175674347805e-01	-1.375004653820877e-01	1.066131540360044e+00	1.062081181678299e-01	2.530068862205565e-06	-1.375004653820877e-01	0.000000000000000e+00	-2.750009307641754e-01	4.151135528402379e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.628413667184273e-07	
954	-8.782977891152227e-02	9.480439498200559e-01	-1.219768608562224e-01	1.060452148161569e+00	7.451054038769542e-02	2.539139098087084e-06	-1.219768608562224e-01	0.000000000000000e+00	-2.439537217124448e-01	4.118814281273813e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.651476256402694e-07	
955	-1.507293120084187e-01	1.193583846586399e+00	-1.036812191444656e-01	1.051401944813304e+00	4.999786829505361e-02	2.548101044983410e-06	-1.036812191444656e-01	0.000000000000000e+00	-2.073624382889311e-01	4.078223328323352e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.674592455477902e-07	
956	-2.344764390480983e-01	1.507232161181708e+00	-8.472351991612367e-02	1.041328026514790e+00	3.196966835109832e-02	2.557575737312799e-06	-8.472351991612367e-02	0.000000000000000e+00	-1.694470398322473e-01	4.036489909211354e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.699194242797677e-07	
957	-3.460357902011056e-01	1.916237605709361e+00	-6.562861509622910e-02	1.031203994989992e+00	1.956613358603050e-02	2.567683940167182e-06	-6.562861509622910e-02	0.000000000000000e+00	-1.312572301924582e-01	3.996082895912218e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.725783256674183e-07	
958	-5.069383754925851e-01	2.447035336099584e+00	-4.570979272293789e-02	1.021286826699586e+00	1.249658630056331e-02	2.579349145069560e-06	-4.570979272293789e-02	0.000000000000000e+00	-9.141958544587578e-02	3.957236254092492e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.756908093496174e-07	
959	-7.119266222993698e-01	3.138937007385552e+00	-2.520163808370552e-02	1.013171415582811e+00	1.029993684759846e-02	2.592879495444440e-06	-2.520163808370552e-02	0.000000000000000e+00	-5.040327616741104e-02	3.925700008821481e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.793405182446381e-07	
960	-9.751351720851176e-01	4.054514700732184e+00	-6.430996079201085e-03	1.007404004240060e+00	1.081211804012504e-02	2.608536748580944e-06	-6.430996079201085e-03	0.000000000000000e+00	-1.286199215840217e-02	3.903376329344714e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.835385874841739e-07	
961	-1.368152849708895e+00	5.251382879937810e+00	7.227516414874663e-03	1.004125251716823e+00	1.139053247161266e-02	2.622259348026425e-06	7.227516414874663e-03	0.000000000000000e+00	1.445503282974933e-02	3.890698426357988e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.871426506740358e-07	
962	-1.981352836684520e+00	6.890800238337370e+00	1.326269387283114e-02	1.003234870089515e+00	9.196063792919399e-03	2.629789303067814e-06	1.326269387283114e-02	0.000000000000000e+00	2.652538774566228e-02	3.887161665240970e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.890419832950887e-07	
963	-2.914680333830679e+00	9.061037316506408e+00	1.277779448132092e-02	1.003436370473309e+00	5.781258315042594e-03	2.630311980224296e-06	1.277779448132092e-02	0.000000000000000e+00	2.555558896264185e-02	3.887843601768794e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.890561252237634e-07	
964	-4.394374373433472e+00	1.195662348749920e+01	8.518477054677450e-03	1.003238091929352e+00	1.531193101861394e-03	2.626562017922249e-06	8.518477054677450e-03	0.000000000000000e+00	1.703695410935490e-02	3.887015380026173e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.879282287825404e-07	
965	-6.732075374535077e+00	1.552628274389591e+01	2.726955706280267e-03	1.002742734327092e+00	-2.306019635454084e-03	2.619252092771693e-06	2.726955706280267e-03	0.000000000000000e+00	5.453911412560534e-03	3.885101880545238e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.858913699465266e-07	
966	-1.014923685442902e+01	2.021536126613247e+01	-2.015562390916893e-03	1.002136158131934e+00	-4.357856277640507e-03	2.611843184477325e-06	-2.015562390916893e-03	0.000000000000000e+00	-4.031124781833787e-03	3.882778160053975e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.839045298663835e-07	
967	-1.559863231453510e+01	2.502417010636988e+01	-5.792057270135822e-03	1.001850301364661e+00	-5.003790708424260e-03	2.605566119695625e-06	-5.792057270135822e-03	0.000000000000000e+00	-1.158411454027164e-02	3.881682321195821e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.822516390563465e-07	
968	-2.506088491839298e+01	3.129918799857093e+01	-8.768309871008803e-03	1.001337245651208e+00	-4.380772223705125e-03	2.601364175651705e-06	-8.768309871008803e-03	0.000000000000000e+00	-1.753661974201761e-02	3.879683218332419e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.811527821407219e-07	
969	-3.160943797122497e+01	2.340923814936246e+01	-9.370883217868695e-03	1.002597077328097e+00	-3.389188925500724e-03	2.602442072305042e-06	-9.370883217868695e-03	0.000000000000000e+00	-1.874176643573739e-02	3.884549458635403e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.814504575318229e-07	
970	-2.195139320427416e+01	1.907702830963661e+01	-7.522963157665387e-03	1.003437890470946e+00	-3.766569207529625e-03	2.605733079242812e-06	-7.522963157665387e-03	0.000000000000000e+00	-1.504592631533077e-02	3.887812354541315e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.822983986859852e-07	
971	-1.572303739721128e+01	1.562522613752391e+01	-4.288307859889363e-03	1.003578028734564e+00	-3.188393598099974e-03	2.610788414595318e-06	-4.288307859889363e-03	0.000000000000000e+00	-8.576615719778725e-03	3.888347549352007e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.836214339815580e-07	
972	-1.119736865538777e+01	1.209446048908786e+01	6.562423944782534e-04	1.003102993722236e+00	-1.374240842660633e-03	2.616929115613150e-06	6.562423944782534e-04	0.000000000000000e+00	1.312484788956507e-03	3.886491066691410e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.852559677720223e-07	
973	-8.060329198713175e+00	9.254695079296535e+00	7.286030146105061e-03	1.001653234161585e+00	1.913949160463555e-03	2.622939837679321e-06	7.286030146105061e-03	0.000000000000000e+00	1.457206029221012e-02	3.880877461581306e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.869222120513730e-07	
974	-5.826960284054684e+00	7.023432107845320e+00	1.345208490295187e-02	9.993416411833965e-01	5.692756835225009e-03	2.626262728543398e-06	1.345208490295187e-02	0.000000000000000e+00	2.690416980590374e-02	3.871977012461979e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.879112466643351e-07	
975	-4.324094280752767e+00	5.343640961785652e+00	1.642135026380511e-02	9.970771509324355e-01	8.695566198791683e-03	2.626169598581360e-06	1.642135026380511e-02	0.000000000000000e+00	3.284270052761023e-02	3.863287408926828e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.879678136366888e-07	
976	-3.228762890070488e+00	4.086366507468806e+00	1.610936550353124e-02	9.949368813449866e-01	1.125920084213077e-02	2.622719446492096e-06	1.610936550353124e-02	0.000000000000000e+00	3.221873100706249e-02	3.855094927085637e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.871007816616641e-07	
977	-2.454371724122924e+00	3.122222238205936e+00	1.193091619320068e-02	9.938346589429768e-01	1.349870780807361e-02	2.615477688463268e-06	1.193091619320068e-02	0.000000000000000e+00	2.386183238640136e-02	3.850932747437551e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.852408587973900e-07	
978	-1.888063845196945e+00	2.392698734958761e+00	3.267402651792923e-03	9.948443988915519e-01	1.608240309913612e-02	2.605174141880427e-06	3.267402651792923e-03	0.000000000000000e+00	6.534805303585845e-03	3.854993399700629e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.825328240075983e-07	
979	-1.466976100995338e+00	1.852503585569369e+00	-8.086769239965229e-03	9.970550795408840e-01	2.059736038631871e-02	2.593812839480882e-06	-8.086769239965229e-03	0.000000000000000e+00	-1.617353847993046e-02	3.863879200670891e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.795206202555861e-07	
980	-1.134991983171533e+00	1.437896069264144e+00	-1.933784805199343e-02	9.991560404602660e-01	2.853992034049507e-02	2.582982200992841e-06	-1.933784805199343e-02	0.000000000000000e+00	-3.867569610398686e-02	3.872774026389647e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.766323222944376e-07	
981	-8.828856502563605e-01	1.117032101216102e+00	-2.784617716470363e-02	9.992774098454109e-01	4.015302587785810e-02	2.573439083045482e-06	-2.784617716470363e-02	0.000000000000000e+00	-5.569235432940725e-02	3.874789659697681e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.740934655520908e-07	
982	-6.904582121977143e-01	8.719200836649862e-01	-3.255067420955233e-02	9.962243082707989e-01	5.530394505207801e-02	2.565418498252416e-06	-3.255067420955233e-02	0.000000000000000e+00	-6.510134841910466e-02	3.865779151071937e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.719653155567000e-07	
983	-5.409480632569282e-01	6.847848359809743e-01	-3.297271932251834e-02	9.901896739568312e-01	7.375669968491183e-02	2.557240370389295e-06	-3.297271932251834e-02	0.000000000000000e+00	-6.594543864503667e-02	3.847083547059620e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.698318281919584e-07	
984	-4.261246650710838e-01	5.367046692111841e-01	-2.821244944908526e-02	9.785856223700694e-01	9.527304079959886e-02	2.549341449588356e-06	-2.821244944908526e-02	0.000000000000000e+00	-5.642489889817053e-02	3.809422304456647e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.678013824878499e-07	
985	-3.386880367647605e-01	4.181228402873827e-01	-1.680127193975338e-02	9.609072683332048e-01	1.180680163334794e-01	2.545144685311996e-06	-1.680127193975338e-02	0.000000000000000e+00	-3.360254387950676e-02	3.751000063062905e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.666770629563762e-07	
986	-2.721080230623504e-01	3.235829749392040e-01	1.422520502947679e-03	9.364581836613740e-01	1.419149146618862e-01	2.541380069466132e-06	1.422520502947679e-03	0.000000000000000e+00	2.845041005895358e-03	3.669700834802345e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.657008479914502e-07	
987	-2.210588833760201e-01	2.487925609186959e-01	2.621462445001648e-02	9.045976358739753e-01	1.646667056664416e-01	2.538083019445781e-06	2.621462445001648e-02	0.000000000000000e+00	5.242924890003296e-02	3.562426768232341e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.648403559086529e-07	
988	-1.810925488971435e-01	1.898390578553439e-01	5.654533422842307e-02	8.660186275258519e-01	1.853028416328748e-01	2.535793193686043e-06	5.654533422842307e-02	0.000000000000000e+00	1.130906684568461e-01	3.431309409977845e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.642325185326637e-07	
989	-1.489836918019531e-01	1.433801452757986e-01	9.137002165100890e-02	8.212042385777311e-01	2.032293495000733e-01	2.534216517944023e-06	9.137002165100890e-02	0.000000000000000e+00	1.827400433020178e-01	3.277711661041666e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.638028216856648e-07	
990	-1.227163674494775e-01	1.067650953957199e-01	1.296822063144467e-01	7.705143193612815e-01	2.178087854982492e-01	2.533025954232928e-06	1.296822063144467e-01	0.000000000000000e+00	2.593644126288934e-01	3.102314335292422e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.634715087529774e-07	
991	-1.010025519689268e-01	7.794877126221683e-02	1.703148701294979e-01	7.144873392213833e-01	2.282675805242401e-01	2.531881935022872e-06	1.703148701294979e-01	0.000000000000000e+00	3.406297402589958e-01	2.906102490853307e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.631562852435588e-07	
992	-8.295023413009524e-02	5.533749237515828e-02	2.118825983426847e-01	6.539572099649402e-01	2.338238070058852e-01	2.530647385684925e-06	2.118825983426847e-01	0.000000000000000e+00	4.237651966853694e-01	2.690825286809027e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.628236806126645e-07	
993	-6.790169318397542e-02	3.766165264388742e-02	2.528876856417099e-01	5.902106401230047e-01	2.339335999450135e-01	2.529550857131800e-06	2.528876856417099e-01	0.000000000000000e+00	5.057753712834199e-01	2.459823116284786e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.625303406308516e-07	
994	-5.534876050913619e-02	2.389563741449507e-02	2.918482832250551e-01	5.249612138010733e-01	2.284058680532484e-01	2.528400756541073e-06	2.918482832250551e-01	0.000000000000000e+00	5.836965664501101e-01	2.218121950980186e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.622239383032181e-07	
995	-4.488561385104728e-02	1.321002728731323e-02	3.275119857094276e-01	4.600163944613588e-01	2.174092593686169e-01	2.526949542706797e-06	3.275119857094276e-01	0.000000000000000e+00	6.550239714188552e-01	1.971344645323971e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.618391413685344e-07	
996	-3.617995621941350e-02	4.936800297836573e-03	3.589187868919132e-01	3.971112099411817e-01	2.014761088715899e-01	2.524900932426898e-06	3.589187868919132e-01	0.000000000000000e+00	7.178375737838264e-01	1.725289882205054e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.613038647002108e-07	
997	-2.895538141443664e-02	-1.458074509314646e-03	3.854952620258988e-01	3.377529525883410e-01	1.814666075405787e-01	2.522141330109636e-06	3.854952620258988e-01	0.000000000000000e+00	7.709905240517976e-01	1.485528618498173e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.605935983528529e-07	
998	-2.297879100356309e-02	-6.398469989623234e-03	4.070801171826315e-01	2.831576197601194e-01	1.584933651939199e-01	2.518618698521016e-06	4.070801171826315e-01	0.000000000000000e+00	8.141602343652630e-01	1.257252748411366e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.597003009660122e-07	
999	-1.805243366093960e-02	-1.021849804121772e-02	4.239052456321060e-01	2.342038331366216e-01	1.338109490252184e-01	2.514670409636431e-06	4.239052456321060e-01	0.000000000000000e+00	8.478104912642119e-01	1.045077628299344e-02	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.587100343429900e-07	
1000	-1.400771811083389e-02	-1.317971003981018e-02	4.365072357808663e-01	1.912375338851694e-01	1.086604504028092e-01	2.510469548834446e-06	4.365072357808663e-01	0.000000000000000e+00	8.730144715617325e-01	8.521963698845555e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.576718751143425e-07	
1001	-1.070148466234347e-02	-1.548545270482683e-02	4.455401298835651e-01	1.543007570684115e-01	8.407384208266032e-02	2.505817386475878e-06	4.455401298835651e-01	0.000000000000000e+00	8.910802597671302e-01	6.808167543692815e-03	8.692878219953745e-07	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.565568561273777e-07	
